date,location,new_cases,new_deaths
2021-05-05,Ireland,415.0,7.0
2021-05-06,Ireland,387.0,6.0
2021-05-07,Ireland,430.0,-3.0
2021-05-08,Ireland,399.0,1.0
2021-05-09,Ireland,506.0,2.0
2021-05-10,Ireland,380.0,0.0
2021-05-11,Ireland,378.0,8.0
2021-05-12,Ireland,446.0,8.0
2021-05-13,Ireland,437.0,0.0
2021-05-14,Ireland,420.0,4.0
2021-05-15,Ireland,461.0,0.0
2021-05-16,Ireland,375.0,0.0
2021-05-17,Ireland,379.0,0.0
2021-05-18,Ireland,365.0,0.0
2021-05-19,Ireland,526.0,0.0
2021-05-20,Ireland,470.0,0.0
2021-05-21,Ireland,533.0,0.0
2021-05-22,Ireland,384.0,0.0
2021-05-23,Ireland,447.0,0.0
2021-05-24,Ireland,349.0,0.0
2021-05-25,Ireland,353.0,0.0
2021-05-26,Ireland,445.0,0.0
2021-05-27,Ireland,432.0,0.0
2021-05-28,Ireland,461.0,0.0
2021-05-29,Ireland,456.0,0.0
2021-05-30,Ireland,367.0,0.0
2021-05-31,Ireland,370.0,0.0
2021-06-01,Ireland,337.0,0.0
2021-06-02,Ireland,407.0,0.0
2021-06-03,Ireland,465.0,0.0
2021-06-04,Ireland,517.0,0.0
2021-06-05,Ireland,416.0,0.0
2021-06-06,Ireland,313.0,0.0
2021-06-07,Ireland,377.0,0.0
2021-06-08,Ireland,239.0,0.0
2021-06-09,Ireland,227.0,0.0
2021-06-10,Ireland,398.0,0.0
2021-06-11,Ireland,319.0,0.0
2021-06-12,Ireland,431.0,0.0
2021-06-13,Ireland,315.0,0.0
2021-06-14,Ireland,202.0,0.0
2021-06-15,Ireland,283.0,0.0
2021-06-16,Ireland,287.0,0.0
2021-06-17,Ireland,373.0,38.0
2021-06-18,Ireland,302.0,0.0
2021-06-19,Ireland,393.0,0.0
2021-06-20,Ireland,393.0,0.0
2021-06-21,Ireland,284.0,0.0
2021-06-22,Ireland,174.0,0.0
2021-06-23,Ireland,298.0,10.0
2021-06-24,Ireland,304.0,0.0
2021-06-25,Ireland,380.0,0.0
2021-01-21,Isle of Man,,
2021-01-22,Isle of Man,,
2021-01-23,Isle of Man,,
2021-01-24,Isle of Man,,
2021-01-25,Isle of Man,,
2021-01-26,Isle of Man,,
2021-01-27,Isle of Man,,
2021-01-28,Isle of Man,,
2021-01-29,Isle of Man,,
2021-01-30,Isle of Man,,
2021-01-31,Isle of Man,,
2021-02-01,Isle of Man,,
2021-02-02,Isle of Man,,
2021-02-03,Isle of Man,,
2021-02-04,Isle of Man,,
2021-02-05,Isle of Man,,
2021-02-06,Isle of Man,,
2021-02-07,Isle of Man,,
2021-02-08,Isle of Man,,
2021-02-09,Isle of Man,,
2021-02-10,Isle of Man,,
2021-02-11,Isle of Man,,
2021-02-12,Isle of Man,,
2021-02-13,Isle of Man,,
2021-02-14,Isle of Man,,
2021-02-15,Isle of Man,,
2021-02-16,Isle of Man,,
2021-02-17,Isle of Man,,
2021-02-18,Isle of Man,,
2021-02-19,Isle of Man,,
2021-02-20,Isle of Man,,
2021-02-21,Isle of Man,,
2021-02-22,Isle of Man,,
2021-02-23,Isle of Man,,
2021-02-24,Isle of Man,,
2021-02-25,Isle of Man,,
2021-02-26,Isle of Man,,
2021-02-27,Isle of Man,,
2021-02-28,Isle of Man,,
2021-03-01,Isle of Man,,
2021-03-02,Isle of Man,,
2021-03-03,Isle of Man,,
2021-03-04,Isle of Man,,
2021-03-05,Isle of Man,,
2021-03-06,Isle of Man,,
2021-03-07,Isle of Man,,
2021-03-08,Isle of Man,,
2021-03-09,Isle of Man,,
2021-03-10,Isle of Man,,
2021-03-11,Isle of Man,,
2021-03-12,Isle of Man,,
2021-03-13,Isle of Man,,
2021-03-14,Isle of Man,,
2021-03-15,Isle of Man,,
2021-03-16,Isle of Man,,
2021-03-17,Isle of Man,,
2021-03-18,Isle of Man,,
2021-03-19,Isle of Man,,
2021-03-20,Isle of Man,,
2021-03-21,Isle of Man,,
2021-03-22,Isle of Man,,
2021-03-23,Isle of Man,,
2021-03-24,Isle of Man,,
2021-03-25,Isle of Man,,
2021-03-26,Isle of Man,,
2021-03-27,Isle of Man,,
2021-03-28,Isle of Man,,
2021-03-29,Isle of Man,,
2021-03-30,Isle of Man,,
2021-03-31,Isle of Man,,
2021-04-01,Isle of Man,,
2021-04-02,Isle of Man,,
2021-04-03,Isle of Man,,
2021-04-04,Isle of Man,,
2021-04-05,Isle of Man,,
2021-04-06,Isle of Man,,
2021-04-07,Isle of Man,,
2021-04-08,Isle of Man,,
2021-04-09,Isle of Man,,
2021-04-10,Isle of Man,,
2021-04-11,Isle of Man,,
2021-04-12,Isle of Man,,
2021-04-13,Isle of Man,,
2021-04-14,Isle of Man,,
2021-04-15,Isle of Man,,
2021-04-16,Isle of Man,,
2021-04-17,Isle of Man,,
2021-04-18,Isle of Man,,
2021-04-19,Isle of Man,,
2021-04-20,Isle of Man,,
2021-04-21,Isle of Man,,
2021-04-22,Isle of Man,,
2021-04-23,Isle of Man,,
2021-04-24,Isle of Man,,
2021-04-25,Isle of Man,,
2021-04-26,Isle of Man,,
2021-04-27,Isle of Man,,
2021-04-28,Isle of Man,,
2021-04-29,Isle of Man,,
2021-04-30,Isle of Man,,
2021-05-01,Isle of Man,,
2021-05-02,Isle of Man,,
2021-05-03,Isle of Man,,
2021-05-04,Isle of Man,,
2021-05-05,Isle of Man,,
2021-05-06,Isle of Man,,
2021-05-07,Isle of Man,,
2021-05-08,Isle of Man,,
2021-05-09,Isle of Man,,
2021-05-10,Isle of Man,,
2021-05-11,Isle of Man,,
2021-05-12,Isle of Man,,
2021-05-13,Isle of Man,,
2021-05-14,Isle of Man,,
2021-05-15,Isle of Man,,
2021-05-16,Isle of Man,,
2021-05-17,Isle of Man,,
2021-05-18,Isle of Man,,
2021-05-19,Isle of Man,,
2021-05-20,Isle of Man,,
2021-05-21,Isle of Man,,
2021-05-22,Isle of Man,,
2021-05-23,Isle of Man,,
2021-05-24,Isle of Man,,
2021-05-25,Isle of Man,,
2021-05-26,Isle of Man,,
2021-05-27,Isle of Man,,
2021-05-28,Isle of Man,,
2021-05-29,Isle of Man,,
2021-05-30,Isle of Man,,
2021-05-31,Isle of Man,,
2021-06-01,Isle of Man,,
2021-06-02,Isle of Man,,
2021-06-03,Isle of Man,,
2021-06-04,Isle of Man,,
2021-06-05,Isle of Man,,
2021-06-06,Isle of Man,,
2021-06-07,Isle of Man,,
2021-06-08,Isle of Man,,
2021-06-09,Isle of Man,,
2021-06-10,Isle of Man,,
2021-06-11,Isle of Man,,
2021-06-12,Isle of Man,,
2021-06-13,Isle of Man,,
2021-06-14,Isle of Man,,
2021-06-15,Isle of Man,,
2021-06-16,Isle of Man,,
2021-06-17,Isle of Man,,
2021-06-18,Isle of Man,,
2021-06-19,Isle of Man,,
2021-06-20,Isle of Man,,
2021-06-21,Isle of Man,,
2021-06-22,Isle of Man,,
2021-06-23,Isle of Man,,
2021-06-24,Isle of Man,,
2021-06-25,Isle of Man,,
2020-01-31,Italy,2.0,
2020-02-01,Italy,0.0,
2020-02-02,Italy,0.0,
2020-02-03,Italy,0.0,
2020-02-04,Italy,0.0,
2020-02-05,Italy,0.0,
2020-02-06,Italy,0.0,
2020-02-07,Italy,1.0,
2020-02-08,Italy,0.0,
2020-02-09,Italy,0.0,
2020-02-10,Italy,0.0,
2020-02-11,Italy,0.0,
2020-02-12,Italy,0.0,
2020-02-13,Italy,0.0,
2020-02-14,Italy,0.0,
2020-02-15,Italy,0.0,
2020-02-16,Italy,0.0,
2020-02-17,Italy,0.0,
2020-02-18,Italy,0.0,
2020-02-19,Italy,0.0,
2020-02-20,Italy,0.0,
2020-02-21,Italy,17.0,1.0
2020-02-22,Italy,42.0,1.0
2020-02-23,Italy,93.0,1.0
2020-02-24,Italy,74.0,4.0
2020-02-25,Italy,93.0,3.0
2020-02-26,Italy,131.0,2.0
2020-02-27,Italy,202.0,5.0
2020-02-28,Italy,233.0,4.0
2020-02-29,Italy,240.0,8.0
2020-03-01,Italy,566.0,5.0
2020-03-02,Italy,342.0,18.0
2020-03-03,Italy,466.0,27.0
2020-03-04,Italy,587.0,28.0
2020-03-05,Italy,769.0,41.0
2020-03-06,Italy,778.0,49.0
2020-03-07,Italy,1247.0,36.0
2020-03-08,Italy,1492.0,133.0
2020-03-09,Italy,1797.0,97.0
2020-03-10,Italy,977.0,168.0
2020-03-11,Italy,2313.0,196.0
2020-03-12,Italy,2651.0,189.0
2020-03-13,Italy,2547.0,250.0
2020-03-14,Italy,3497.0,175.0
2020-03-15,Italy,3590.0,368.0
2020-03-16,Italy,3233.0,349.0
2020-03-17,Italy,3526.0,345.0
2020-03-18,Italy,4207.0,475.0
2020-03-19,Italy,5322.0,427.0
2020-03-20,Italy,5986.0,627.0
2020-03-21,Italy,6557.0,793.0
2020-03-22,Italy,5560.0,651.0
2020-03-23,Italy,4789.0,601.0
2020-03-24,Italy,5249.0,743.0
2020-03-25,Italy,5210.0,683.0
2020-03-26,Italy,6203.0,712.0
2020-03-27,Italy,5909.0,919.0
2020-03-28,Italy,5974.0,889.0
2020-03-29,Italy,5217.0,756.0
2020-03-30,Italy,4050.0,812.0
2020-03-31,Italy,4053.0,837.0
2020-04-01,Italy,4782.0,727.0
2020-04-02,Italy,4668.0,760.0
2020-04-03,Italy,4585.0,766.0
2020-04-04,Italy,4805.0,681.0
2020-04-05,Italy,4316.0,525.0
2020-04-06,Italy,3599.0,636.0
2020-04-07,Italy,3039.0,604.0
2020-04-08,Italy,3836.0,542.0
2020-04-09,Italy,4204.0,610.0
2020-04-10,Italy,3951.0,570.0
2020-04-11,Italy,4694.0,619.0
2020-04-12,Italy,4092.0,431.0
2020-04-13,Italy,3153.0,566.0
2020-04-14,Italy,2972.0,602.0
2020-04-15,Italy,2667.0,578.0
2020-04-16,Italy,3786.0,525.0
2020-04-17,Italy,3493.0,575.0
2020-04-18,Italy,3491.0,482.0
2020-04-19,Italy,3047.0,433.0
2020-04-20,Italy,2256.0,454.0
2020-04-21,Italy,2729.0,534.0
2020-04-22,Italy,3370.0,437.0
2020-04-23,Italy,2646.0,464.0
2020-04-24,Italy,3021.0,420.0
2020-04-25,Italy,2357.0,415.0
2020-04-26,Italy,2324.0,260.0
2020-04-27,Italy,1739.0,333.0
2020-04-28,Italy,2091.0,382.0
2020-04-29,Italy,2086.0,323.0
2020-04-30,Italy,1872.0,285.0
2020-05-01,Italy,1965.0,269.0
2020-05-02,Italy,1900.0,474.0
2020-05-03,Italy,1389.0,174.0
2020-05-04,Italy,1221.0,195.0
2020-05-05,Italy,1075.0,236.0
2020-05-06,Italy,1444.0,369.0
2020-05-07,Italy,1401.0,274.0
2020-05-08,Italy,1327.0,243.0
2020-05-09,Italy,1083.0,194.0
2020-05-10,Italy,802.0,165.0
2020-05-11,Italy,744.0,179.0
2020-05-12,Italy,1402.0,172.0
2020-05-13,Italy,888.0,195.0
2020-05-14,Italy,992.0,262.0
2020-05-15,Italy,789.0,242.0
2020-05-16,Italy,875.0,153.0
2020-05-17,Italy,675.0,145.0
2020-05-18,Italy,451.0,99.0
2020-05-19,Italy,813.0,162.0
2020-05-20,Italy,665.0,161.0
2020-05-21,Italy,642.0,156.0
2020-05-22,Italy,652.0,130.0
2020-05-23,Italy,669.0,119.0
2020-05-24,Italy,531.0,50.0
2020-05-25,Italy,300.0,92.0
2020-05-26,Italy,397.0,78.0
2020-05-27,Italy,584.0,117.0
2020-05-28,Italy,593.0,70.0
2020-05-29,Italy,516.0,87.0
2020-05-30,Italy,416.0,111.0
2020-05-31,Italy,333.0,75.0
2020-06-01,Italy,200.0,60.0
2020-06-02,Italy,318.0,55.0
2020-06-03,Italy,321.0,71.0
2020-06-04,Italy,177.0,88.0
2020-06-05,Italy,518.0,85.0
2020-06-06,Italy,270.0,72.0
2020-06-07,Italy,197.0,53.0
2020-06-08,Italy,280.0,65.0
2020-06-09,Italy,283.0,79.0
2020-06-10,Italy,202.0,71.0
2020-06-11,Italy,379.0,53.0
2020-06-12,Italy,163.0,56.0
2020-06-13,Italy,346.0,78.0
2020-06-14,Italy,338.0,44.0
2020-06-15,Italy,301.0,26.0
2020-06-16,Italy,210.0,34.0
2020-06-17,Italy,328.0,43.0
2020-06-18,Italy,331.0,66.0
2020-06-19,Italy,-148.0,47.0
2020-06-20,Italy,264.0,49.0
2020-06-21,Italy,224.0,24.0
2020-06-22,Italy,221.0,23.0
2020-06-23,Italy,113.0,18.0
2020-06-24,Italy,577.0,-31.0
2020-06-25,Italy,296.0,34.0
2020-06-26,Italy,255.0,30.0
2020-06-27,Italy,175.0,8.0
2020-06-28,Italy,174.0,22.0
2020-06-29,Italy,126.0,6.0
2020-06-30,Italy,142.0,23.0
2020-07-01,Italy,182.0,21.0
2020-07-02,Italy,201.0,30.0
2020-07-03,Italy,223.0,15.0
2020-07-04,Italy,235.0,21.0
2020-07-05,Italy,192.0,7.0
2020-07-06,Italy,208.0,8.0
2020-07-07,Italy,137.0,30.0
2020-07-08,Italy,193.0,15.0
2020-07-09,Italy,214.0,12.0
2020-07-10,Italy,276.0,12.0
2020-07-11,Italy,188.0,7.0
2020-07-12,Italy,234.0,9.0
2020-07-13,Italy,169.0,13.0
2020-07-14,Italy,114.0,17.0
2020-07-15,Italy,162.0,13.0
2020-07-16,Italy,230.0,20.0
2020-07-17,Italy,231.0,11.0
2020-07-18,Italy,249.0,14.0
2020-07-19,Italy,218.0,3.0
2020-07-20,Italy,190.0,13.0
2020-07-21,Italy,128.0,15.0
2020-07-22,Italy,280.0,9.0
2020-07-23,Italy,306.0,10.0
2020-07-24,Italy,252.0,5.0
2020-07-25,Italy,274.0,5.0
2020-07-26,Italy,254.0,5.0
2020-07-27,Italy,168.0,5.0
2020-07-28,Italy,202.0,11.0
2020-07-29,Italy,288.0,6.0
2020-07-30,Italy,382.0,3.0
2020-07-31,Italy,379.0,9.0
2020-08-01,Italy,295.0,5.0
2020-08-02,Italy,238.0,8.0
2020-08-03,Italy,159.0,12.0
2020-08-04,Italy,190.0,5.0
2020-08-05,Italy,384.0,10.0
2020-08-06,Italy,401.0,6.0
2020-08-07,Italy,552.0,3.0
2020-08-08,Italy,347.0,13.0
2020-08-09,Italy,463.0,2.0
2020-08-10,Italy,259.0,4.0
2020-08-11,Italy,412.0,6.0
2020-08-12,Italy,476.0,10.0
2020-08-13,Italy,522.0,6.0
2020-08-14,Italy,574.0,3.0
2020-08-15,Italy,629.0,158.0
2020-08-16,Italy,477.0,4.0
2020-08-17,Italy,320.0,4.0
2020-08-18,Italy,401.0,5.0
2020-08-19,Italy,642.0,7.0
2020-08-20,Italy,840.0,6.0
2020-08-21,Italy,947.0,9.0
2020-08-22,Italy,1071.0,3.0
2020-08-23,Italy,1209.0,7.0
2020-08-24,Italy,953.0,4.0
2020-08-25,Italy,876.0,4.0
2020-08-26,Italy,1366.0,13.0
2020-08-27,Italy,1409.0,5.0
2020-08-28,Italy,1460.0,9.0
2020-08-29,Italy,1444.0,1.0
2020-08-30,Italy,1365.0,4.0
2020-08-31,Italy,996.0,6.0
2020-09-01,Italy,975.0,8.0
2020-09-02,Italy,1326.0,6.0
2020-09-03,Italy,1397.0,10.0
2020-09-04,Italy,1732.0,11.0
2020-09-05,Italy,1694.0,16.0
2020-09-06,Italy,1296.0,7.0
2020-09-07,Italy,1150.0,12.0
2020-09-08,Italy,1369.0,10.0
2020-09-09,Italy,1430.0,14.0
2020-09-10,Italy,1597.0,10.0
2020-09-11,Italy,1616.0,10.0
2020-09-12,Italy,1501.0,6.0
2020-09-13,Italy,1456.0,7.0
2020-09-14,Italy,1008.0,14.0
2020-09-15,Italy,1229.0,9.0
2020-09-16,Italy,1452.0,12.0
2020-09-17,Italy,1583.0,13.0
2020-09-18,Italy,1907.0,10.0
2020-09-19,Italy,1637.0,24.0
2020-09-20,Italy,1587.0,15.0
2020-09-21,Italy,1350.0,17.0
2020-09-22,Italy,1391.0,14.0
2020-09-23,Italy,1640.0,20.0
2020-09-24,Italy,1786.0,23.0
2020-09-25,Italy,1912.0,20.0
2020-09-26,Italy,1869.0,17.0
2020-09-27,Italy,1766.0,17.0
2020-09-28,Italy,1494.0,16.0
2020-09-29,Italy,1647.0,24.0
2020-09-30,Italy,1850.0,19.0
2020-10-01,Italy,2548.0,24.0
2020-10-02,Italy,2499.0,23.0
2020-10-03,Italy,2843.0,27.0
2020-10-04,Italy,2578.0,18.0
2020-10-05,Italy,2257.0,16.0
2020-10-06,Italy,2677.0,28.0
2020-10-07,Italy,3677.0,31.0
2020-10-08,Italy,4458.0,22.0
2020-10-09,Italy,5372.0,28.0
2020-10-10,Italy,5724.0,29.0
2020-10-11,Italy,5456.0,26.0
2020-10-12,Italy,4619.0,39.0
2020-10-13,Italy,5898.0,41.0
2020-10-14,Italy,7332.0,43.0
2020-10-15,Italy,8803.0,83.0
2020-10-16,Italy,10009.0,55.0
2020-10-17,Italy,10925.0,47.0
2020-10-18,Italy,11705.0,69.0
2020-10-19,Italy,9337.0,73.0
2020-10-20,Italy,10871.0,89.0
2020-10-21,Italy,15199.0,127.0
2020-10-22,Italy,16078.0,136.0
2020-10-23,Italy,19143.0,91.0
2020-10-24,Italy,19640.0,151.0
2020-10-25,Italy,21273.0,128.0
2020-10-26,Italy,17007.0,141.0
2020-10-27,Italy,21989.0,221.0
2020-10-28,Italy,24988.0,205.0
2020-10-29,Italy,26829.0,217.0
2020-10-30,Italy,31079.0,199.0
2020-10-31,Italy,31756.0,297.0
2020-11-01,Italy,29905.0,208.0
2020-11-02,Italy,22253.0,233.0
2020-11-03,Italy,28241.0,353.0
2020-11-04,Italy,30548.0,352.0
2020-11-05,Italy,34502.0,428.0
2020-11-06,Italy,37802.0,446.0
2020-11-07,Italy,39809.0,425.0
2020-11-08,Italy,32614.0,331.0
2020-11-09,Italy,25269.0,356.0
2020-11-10,Italy,35090.0,580.0
2020-11-11,Italy,32961.0,623.0
2020-11-12,Italy,37977.0,636.0
2020-11-13,Italy,40902.0,550.0
2020-11-14,Italy,37249.0,544.0
2020-11-15,Italy,33977.0,546.0
2020-11-16,Italy,27352.0,504.0
2020-11-17,Italy,32191.0,731.0
2020-11-18,Italy,34280.0,753.0
2020-11-19,Italy,36176.0,653.0
2020-11-20,Italy,37239.0,699.0
2020-11-21,Italy,34764.0,692.0
2020-11-22,Italy,28337.0,562.0
2020-11-23,Italy,22927.0,630.0
2020-11-24,Italy,23227.0,853.0
2020-11-25,Italy,25852.0,722.0
2020-11-26,Italy,29001.0,822.0
2020-11-27,Italy,28342.0,827.0
2020-11-28,Italy,26315.0,686.0
2020-11-29,Italy,20646.0,541.0
2020-11-30,Italy,16376.0,672.0
2020-12-01,Italy,19347.0,785.0
2020-12-02,Italy,20709.0,684.0
2020-12-03,Italy,23219.0,993.0
2020-12-04,Italy,24110.0,814.0
2020-12-05,Italy,21052.0,662.0
2020-12-06,Italy,18887.0,564.0
2020-12-07,Italy,13679.0,528.0
2020-12-08,Italy,14837.0,634.0
2020-12-09,Italy,12755.0,499.0
2020-12-10,Italy,16998.0,887.0
2020-12-11,Italy,18726.0,761.0
2020-12-12,Italy,19902.0,649.0
2020-12-13,Italy,17937.0,484.0
2020-12-14,Italy,12025.0,491.0
2020-12-15,Italy,14839.0,846.0
2020-12-16,Italy,17568.0,680.0
2020-12-17,Italy,18233.0,683.0
2020-12-18,Italy,15401.0,674.0
2020-12-19,Italy,16305.0,553.0
2020-12-20,Italy,15102.0,352.0
2020-12-21,Italy,10869.0,415.0
2020-12-22,Italy,13316.0,628.0
2020-12-23,Italy,13908.0,553.0
2020-12-24,Italy,18039.0,505.0
2020-12-25,Italy,19037.0,459.0
2020-12-26,Italy,10405.0,261.0
2020-12-27,Italy,8937.0,305.0
2020-12-28,Italy,8581.0,445.0
2020-12-29,Italy,11210.0,659.0
2020-12-30,Italy,16202.0,575.0
2020-12-31,Italy,23477.0,555.0
2021-01-01,Italy,22210.0,462.0
2021-01-02,Italy,11825.0,364.0
2021-01-03,Italy,14245.0,347.0
2021-01-04,Italy,10798.0,348.0
2021-01-05,Italy,15375.0,649.0
2021-01-06,Italy,20326.0,548.0
2021-01-07,Italy,18416.0,414.0
2021-01-08,Italy,17529.0,620.0
2021-01-09,Italy,19976.0,483.0
2021-01-10,Italy,18625.0,361.0
2021-01-11,Italy,12530.0,448.0
2021-01-12,Italy,14242.0,616.0
2021-01-13,Italy,15773.0,507.0
2021-01-14,Italy,17243.0,522.0
2021-01-15,Italy,16144.0,477.0
2021-01-16,Italy,16310.0,475.0
2021-01-17,Italy,12544.0,377.0
2021-01-18,Italy,8825.0,377.0
2021-01-19,Italy,10496.0,603.0
2021-01-20,Italy,13568.0,524.0
2021-01-21,Italy,14055.0,521.0
2021-01-22,Italy,13633.0,472.0
2021-01-23,Italy,13331.0,488.0
2021-01-24,Italy,11628.0,299.0
2021-01-25,Italy,8559.0,420.0
2021-01-26,Italy,10584.0,541.0
2021-01-27,Italy,15191.0,467.0
2021-01-28,Italy,14360.0,492.0
2021-01-29,Italy,13563.0,477.0
2021-01-30,Italy,12713.0,421.0
2021-01-31,Italy,11249.0,237.0
2021-02-01,Italy,7925.0,329.0
2021-02-02,Italy,9651.0,499.0
2021-02-03,Italy,13182.0,476.0
2021-02-04,Italy,13656.0,421.0
2021-02-05,Italy,14213.0,377.0
2021-02-06,Italy,13439.0,385.0
2021-02-07,Italy,11640.0,270.0
2021-02-08,Italy,7969.0,307.0
2021-02-09,Italy,10612.0,422.0
2021-02-10,Italy,12947.0,336.0
2021-02-11,Italy,15137.0,391.0
2021-02-12,Italy,13893.0,316.0
2021-02-13,Italy,13523.0,311.0
2021-02-14,Italy,11060.0,221.0
2021-02-15,Italy,7344.0,258.0
2021-02-16,Italy,10368.0,336.0
2021-02-17,Italy,12066.0,369.0
2021-02-18,Italy,13755.0,347.0
2021-02-19,Italy,15470.0,348.0
2021-02-20,Italy,14914.0,251.0
2021-02-21,Italy,13450.0,232.0
2021-02-22,Italy,9617.0,274.0
2021-02-23,Italy,13299.0,356.0
2021-02-24,Italy,16402.0,318.0
2021-02-25,Italy,19871.0,308.0
2021-02-26,Italy,20488.0,253.0
2021-02-27,Italy,18902.0,280.0
2021-02-28,Italy,17440.0,192.0
2021-03-01,Italy,13106.0,246.0
2021-03-02,Italy,17063.0,343.0
2021-03-03,Italy,20840.0,347.0
2021-03-04,Italy,22845.0,339.0
2021-03-05,Italy,24010.0,297.0
2021-03-06,Italy,23633.0,307.0
2021-03-07,Italy,20724.0,207.0
2021-03-08,Italy,13882.0,318.0
2021-03-09,Italy,19725.0,376.0
2021-03-10,Italy,22275.0,332.0
2021-03-11,Italy,25649.0,373.0
2021-03-12,Italy,26790.0,380.0
2021-03-13,Italy,26031.0,317.0
2021-03-14,Italy,21304.0,264.0
2021-03-15,Italy,15252.0,354.0
2021-03-16,Italy,20376.0,502.0
2021-03-17,Italy,23040.0,431.0
2021-03-18,Italy,24901.0,423.0
2021-03-19,Italy,25707.0,386.0
2021-03-20,Italy,23913.0,401.0
2021-03-21,Italy,20045.0,300.0
2021-03-22,Italy,24501.0,386.0
2021-03-23,Italy,18739.0,551.0
2021-03-24,Italy,21246.0,460.0
2021-03-25,Italy,23681.0,460.0
2021-03-26,Italy,24076.0,457.0
2021-03-27,Italy,23834.0,380.0
2021-03-28,Italy,19604.0,297.0
2021-03-29,Italy,12900.0,417.0
2021-03-30,Italy,16055.0,529.0
2021-03-31,Italy,23887.0,467.0
2021-04-01,Italy,22184.0,501.0
2021-04-02,Italy,21917.0,481.0
2021-04-03,Italy,21247.0,376.0
2021-04-04,Italy,18017.0,326.0
2021-04-05,Italy,10680.0,296.0
2021-04-06,Italy,7763.0,421.0
2021-04-07,Italy,13686.0,627.0
2021-04-08,Italy,17209.0,487.0
2021-04-09,Italy,18924.0,718.0
2021-04-10,Italy,17551.0,344.0
2021-04-11,Italy,15737.0,331.0
2021-04-12,Italy,9780.0,358.0
2021-04-13,Italy,13439.0,476.0
2021-04-14,Italy,16160.0,469.0
2021-04-15,Italy,16963.0,380.0
2021-04-16,Italy,15923.0,429.0
2021-04-17,Italy,15364.0,310.0
2021-04-18,Italy,12688.0,251.0
2021-04-19,Italy,8863.0,316.0
2021-04-20,Italy,12069.0,390.0
2021-04-21,Italy,13836.0,364.0
2021-04-22,Italy,16046.0,360.0
2021-04-23,Italy,14758.0,342.0
2021-04-24,Italy,13814.0,322.0
2021-04-25,Italy,13157.0,217.0
2021-04-26,Italy,8440.0,301.0
2021-04-27,Italy,10398.0,373.0
2021-04-28,Italy,13382.0,344.0
2021-04-29,Italy,14314.0,288.0
2021-04-30,Italy,13445.0,263.0
2021-05-01,Italy,12964.0,226.0
2021-05-02,Italy,9145.0,144.0
2021-05-03,Italy,5946.0,256.0
2021-05-04,Italy,9113.0,305.0
2021-05-05,Italy,10579.0,267.0
2021-05-06,Italy,11798.0,258.0
2021-05-07,Italy,10549.0,207.0
2021-05-08,Italy,10174.0,224.0
2021-05-09,Italy,8289.0,139.0
2021-05-10,Italy,5077.0,198.0
2021-05-11,Italy,6943.0,251.0
2021-05-12,Italy,7848.0,262.0
2021-05-13,Italy,8082.0,201.0
2021-05-14,Italy,7562.0,182.0
2021-05-15,Italy,6652.0,136.0
2021-05-16,Italy,5748.0,93.0
2021-05-17,Italy,3454.0,140.0
2021-05-18,Italy,4449.0,201.0
2021-05-19,Italy,5500.0,149.0
2021-05-20,Italy,5736.0,164.0
2021-05-21,Italy,5215.0,218.0
2021-05-22,Italy,4714.0,125.0
2021-05-23,Italy,3993.0,72.0
2021-05-24,Italy,2489.0,110.0
2021-05-25,Italy,3220.0,166.0
2021-05-26,Italy,3935.0,121.0
2021-05-27,Italy,4143.0,171.0
2021-05-28,Italy,3737.0,126.0
2021-05-29,Italy,3348.0,83.0
2021-05-30,Italy,2948.0,44.0
2021-05-31,Italy,1818.0,82.0
2021-06-01,Italy,2483.0,93.0
2021-06-02,Italy,2896.0,62.0
2021-06-03,Italy,1963.0,59.0
2021-06-04,Italy,2556.0,73.0
2021-06-05,Italy,2434.0,57.0
2021-06-06,Italy,2275.0,51.0
2021-06-07,Italy,1270.0,65.0
2021-06-08,Italy,1894.0,102.0
2021-06-09,Italy,2198.0,77.0
2021-06-10,Italy,2078.0,88.0
2021-06-11,Italy,1892.0,69.0
2021-06-12,Italy,1722.0,52.0
2021-06-13,Italy,1390.0,26.0
2021-06-14,Italy,907.0,36.0
2021-06-15,Italy,1253.0,63.0
2021-06-16,Italy,1400.0,52.0
2021-06-17,Italy,1323.0,37.0
2021-06-18,Italy,1147.0,35.0
2021-06-19,Italy,1193.0,28.0
2021-06-20,Italy,881.0,17.0
2021-06-21,Italy,484.0,21.0
2021-06-22,Italy,834.0,31.0
2021-06-23,Italy,1140.0,30.0
2021-06-24,Italy,266.0,10.0
2021-06-25,Italy,751.0,56.0
2021-03-14,Jersey,,
2021-03-15,Jersey,,
2021-03-16,Jersey,,
2021-03-17,Jersey,,
2021-03-18,Jersey,,
2021-03-19,Jersey,,
2021-03-20,Jersey,,
2021-03-21,Jersey,,
2021-03-22,Jersey,,
2021-03-23,Jersey,,
2021-03-24,Jersey,,
2021-03-25,Jersey,,
2021-03-26,Jersey,,
2021-03-27,Jersey,,
2021-03-28,Jersey,,
2021-03-29,Jersey,,
2021-03-30,Jersey,,
2021-03-31,Jersey,,
2021-04-01,Jersey,,
2021-04-02,Jersey,,
2021-04-03,Jersey,,
2021-04-04,Jersey,,
2021-04-05,Jersey,,
2021-04-06,Jersey,,
2021-04-07,Jersey,,
2021-04-08,Jersey,,
2021-04-09,Jersey,,
2021-04-10,Jersey,,
2021-04-11,Jersey,,
